SMILES,homo_ev,lumo_ev,bandgap_ev,source_db,canonical_SMILES,ewg_count,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp
CCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%14c3sc%15c%13c4nsnc4c%12c%11sc%10c(CCCCCCCC)c(C=c6c(=O)c5cc8c(cc5c6=C(C#N)C#N)C9C7/C=C\C(C7)C89)sc%10c%11n(CC(CC)CCCC)c%12c%13n(CC(CC)CCCC)c%14%15,-5.56,-3.82,1.36,your_data,CCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCC)c(C=C7C(=O)c8cc9c(cc8C7=C(C#N)C#N)C7C8C=CC(C8)C97)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,8,4.1000000000000005,1454.863999999999,10,28,25.553120000000067
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%14c3sc%15c%13c4nsnc4c%12c%11sc%10c(CCCCCCCCCCC)c(C=c6c(=O)c5cc8c(cc5c6=C(C#N)C#N)C9C7/C=C\C(C7)C89)sc%10c%11n(CC(CC)CCCC)c%12c%13n(CC(CC)CCCC)c%14%15,-5.58,-3.88,1.39,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9c(cc8C7=C(C#N)C#N)C7C8C=CC(C8)C97)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,8,4.1000000000000005,1539.025999999999,10,34,27.89372000000009
CCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%14c3sc%15c%13c4nn(CC(CC)CCCC)nc4c%12c%11sc%10c(CCCCCCCC)c(C=c6c(=O)c5cc8c(cc5c6=C(C#N)C#N)C9C7/C=C\C(C7)C89)sc%10c%11n(CC(CC)CCCC)c%12c%13n(CC(CC)CCCC)c%14%15,-5.48,-3.78,1.31,your_data,CCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nn(CC(CC)CCCC)nc4c4c5sc6c(CCCCCCCC)c(C=C7C(=O)c8cc9c(cc8C7=C(C#N)C#N)C7C8C=CC(C8)C97)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,8,4.1000000000000005,1550.0279999999987,10,34,27.509520000000084
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc5sc(Cl)cc5cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13,-5.56,-3.99,1.37,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9sc(Cl)cc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,9,4.33,1651.6509999999992,11,42,31.495920000000133
CCCCCCCCCCCc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(CCCCCCCCCCC)c(C=c7c(=O)c6cc5sccc5cc6c7=C(C#N)C#N)sc8c9n(CC(CCCC)CCCCCC)c%10c%11n(CC(CCCC)CCCCCC)c%12%13,-5.52,-3.93,1.37,your_data,CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc9sccc9cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,8,4.1000000000000005,1617.2059999999992,11,42,30.84252000000012
CCC1(CC)c2cc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)ccc2-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)cc21,-5.67,-3.79,1.82,your_data,CCC1(CC)c2cc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)ccc2-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)cc21,6,3.64,794.9609999999999,6,6,12.391419999999982
CCc1ccc(C2(CC)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(C)cc6C5=C(C#N)C#N)cc32)C(CC)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,-5.77,-3.87,1.66,your_data,CCc1ccc(C2(CC)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(C)cc6C5=C(C#N)C#N)cc32)C(CC)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,6,3.64,967.2319999999996,7,8,15.162159999999966
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(C)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,-5.8,-3.84,1.73,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(/C=C5\C(=O)c6ccc(C)cc6C5=C(C#N)C#N)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,6,3.64,1119.4279999999997,9,10,17.563559999999978
CCOc1ccc2c(c1)-c1cc(OCC)ccc1C21c2cc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)ccc2-c2ccc(-c3ccc(/C=c4/sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)cc21,-5.93,-3.86,2.07,your_data,CCOc1ccc2c(c1)-c1cc(OCC)ccc1C21c2cc(-c3ccc(/C=c4\sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)ccc2-c2ccc(-c3ccc(/C=c4/sc(=C(C#N)C#N)n(CC)c4=O)c4nsnc34)cc21,4,2.64,1079.2869999999994,10,10,8.710420000000004
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(CC)c5c6c(sc5c(CC)c4c32)-c2sc(/C=C3\C(=O)c4ccc(F)cc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.36,-3.89,1.45,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5ccc(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(CC)c5c6c(sc5c(CC)c4c32)-c2sc(/C=C3\C(=O)c4ccc(F)cc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,8,4.1000000000000005,1295.6399999999992,11,12,20.77912000000001
CCC1(CC)c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc4C5(CC)CC)cc3F)cc21,-5.49,-3.77,1.59,your_data,CCC1(CC)c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2-c2sc(-c3cc(F)c(-c4cc5c(s4)-c4sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)cc4C5(CC)CC)cc3F)cc21,8,4.1000000000000005,987.2159999999996,7,8,15.879119999999963
CCC1(CC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc4c21)C(CC)(CC)c1c-3sc2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc12,-5.63,-3.91,1.55,your_data,CCC1(CC)c2cc3c(cc2-c2sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc4c21)C(CC)(CC)c1c-3sc2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc12,6,3.64,899.1599999999997,7,6,14.573319999999969
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c6sc(/C=C7\C(=O)c8ccccc8C7=C(C#N)C#N)cc6n(CC)c5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c4sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc4n(CC)c23)cc1,-5.36,-3.82,1.46,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5c6sc(/C=C7\C(=O)c8ccccc8C7=C(C#N)C#N)cc6n(CC)c5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3c4sc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc4n(CC)c23)cc1,6,3.64,1337.7339999999992,13,12,21.32532000000002
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(C)ccc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc(C)ccc4C2=C(C#N)C#N)sc1-3,-5.42,-3.7,1.63,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(C)ccc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc(C)ccc4C2=C(C#N)C#N)sc1-3,6,3.64,959.2529999999994,6,8,15.847259999999963
N#CC(C#N)=c%12c(=Cc1cc3c(s1)c2cc9c(cc2[C@@]3(CCCCc4ccccc4)CCCCc5ccccc5)c8sc(C=c7c(=O)c6ccccc6c7=C(C#N)C#N)cc8[C@]9(CCCCc%10ccccc%10)CCCCc%11ccccc%11)c(=O)c%13ccccc%12%13,-5.7,-3.93,1.62,your_data,N#CC(C#N)=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3(CCCCc2ccccc2)CCCCc2ccccc2)-c2sc(C=C3C(=O)c5ccccc5C3=C(C#N)C#N)cc2C4(CCCCc2ccccc2)CCCCc2ccccc2)C(=O)c2ccccc21,6,3.64,1203.5899999999995,9,22,20.15592
CCn1nc2c(n1)c1c3sc4cc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c3n(CC)c1c1c2c2sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3c2n1CC,-5.56,-4.11,1.31,your_data,CCn1nc2c(n1)c1c3sc4cc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c3n(CC)c1c1c2c2sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3c2n1CC,10,4.5600000000000005,986.0549999999995,10,5,12.976919999999978
CCn1nc2c(n1)c1c3sc4cc(/C=C5/C(=O)c6ccccc6C5=C(C#N)C#N)sc4c3n(CC)c1c1c2c2sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3c2n1CC,-5.45,-3.95,1.36,your_data,CCn1nc2c(n1)c1c3sc4cc(/C=C5/C(=O)c6ccccc6C5=C(C#N)C#N)sc4c3n(CC)c1c1c2c2sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3c2n1CC,6,3.64,914.0949999999996,10,5,12.42051999999998
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(OC)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(OC)cc5C4=C(C#N)C#N)sc23)cc1,-5.49,-3.86,1.59,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccc(OC)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccc(OC)cc5C4=C(C#N)C#N)sc23)cc1,6,3.64,1263.6039999999994,11,12,19.39332
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(OC)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(OC)cccc5C4=C(C#N)C#N)sc23)cc1,-5.49,-3.81,1.63,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(OC)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(OC)cccc5C4=C(C#N)C#N)sc23)cc1,6,3.64,1263.6039999999994,11,12,19.39332
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(OC)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(OC)ccc5C4=C(C#N)C#N)sc23)cc1,-5.52,-3.8,1.64,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(OC)ccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(OC)ccc5C4=C(C#N)C#N)sc23)cc1,6,3.64,1263.6039999999994,11,12,19.39332
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cccc(OC)c7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cccc(OC)c5C4=C(C#N)C#N)sc23)cc1,-5.5,-3.76,1.67,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cccc(OC)c7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cccc(OC)c5C4=C(C#N)C#N)sc23)cc1,6,3.64,1263.6039999999994,11,12,19.39332
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Br)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(Br)cc4C2=C(C#N)C#N)sc1-3,-5.62,-4.06,1.56,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(Br)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(Br)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,1088.9909999999993,6,8,16.755419999999972
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(F)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,-5.72,-4.13,1.59,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5ccc(F)cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(F)cc4C2=C(C#N)C#N)sc1-3,8,4.1000000000000005,967.1789999999994,6,8,15.508619999999965
CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc3-c3sc4c(CC)c5c6c(sc5c(CC)c4c32)-c2sc(/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.26,-3.94,1.39,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc3-c3sc4c(CC)c5c6c(sc5c(CC)c4c32)-c2sc(/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)cc2C6(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,6,3.64,1359.7799999999993,13,12,22.807320000000033
CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc6ccccc6cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc5ccccc5cc4C2=C(C#N)C#N)sc1-3,-5.54,-3.9,1.56,your_data,CCC1(CC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc6ccccc6cc5C2=C(C#N)C#N)cc1C4(CC)CC)C(CC)(CC)c1cc(/C=C2\C(=O)c4cc5ccccc5cc4C2=C(C#N)C#N)sc1-3,6,3.64,1031.3189999999993,8,8,17.536819999999977
CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(Cl)c(Cl)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.2,-3.95,1.25,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6cc(Cl)c(Cl)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6cc(Cl)c(Cl)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,10,4.5600000000000005,1403.4499999999994,12,10,23.265920000000044
CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccc(Cl)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccc(Cl)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.2,-3.9,1.3,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccc(Cl)cc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccc(Cl)cc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,8,4.1000000000000005,1334.5599999999993,12,10,21.95912000000003
CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,-5.13,-3.78,1.35,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3c(sc4cc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CC)cc2)c2ccc(CC)cc2)cc1,6,3.64,1265.6699999999994,12,10,20.65232000000001
CCOc1ccc(C2(c3ccc(OCC)cc3)c3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc3-c3ccc4cc5c6c(ccc5cc4c32)-c2sc(/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)cc2C6(c2ccc(OCC)cc2)c2ccc(OCC)cc2)cc1,-5.44,-3.8,1.62,your_data,CCOc1ccc(C2(c3ccc(OCC)cc3)c3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc3-c3ccc4cc5c6c(ccc5cc4c32)-c2sc(/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)cc2C6(c2ccc(OCC)cc2)c2ccc(OCC)cc2)cc1,6,3.64,1355.6099999999994,13,14,20.904720000000008
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(O)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(O)cccc5C4=C(C#N)C#N)sc23)cc1,-5.58,-3.93,1.53,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(O)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(O)cccc5C4=C(C#N)C#N)sc23)cc1,6,3.64,1235.5499999999995,11,10,18.787319999999994
CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(O)cccc5C4=C(C#N)C#N)sc23)cc1,-5.59,-3.91,1.57,your_data,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(O)cccc5C4=C(C#N)C#N)sc23)cc1,6,3.64,1219.5509999999997,11,10,19.081719999999997
CCCCCCCCc%10cc(c7sc6c(N(c1ccc(CCCC)cc1)c2ccc(CCCC)cc2)c(c5cc(CCCCCCCC)c(C=c4c(=O)c3cc(F)c(F)cc3c4=C(C#N)C#N)s5)sc6c7N(c8ccc(CCCC)cc8)c9ccc(CCCC)cc9)sc%10C=c%12c(=O)c%11cc(F)c(F)cc%11c%12=C(C#N)C#N,-5.55,-3.95,1.46,your_data,CCCCCCCCc1cc(-c2sc3c(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)c(-c4cc(CCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)s4)sc3c2N(c2ccc(CCCC)cc2)c2ccc(CCCC)cc2)sc1C=C1C(=O)c2cc(F)c(F)cc2C1=C(C#N)C#N,10,4.5600000000000005,1568.1079999999993,10,36,29.253520000000087
CCCCCCCCc%12c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%13cc(c9sc8c(N(c3ccc(CCCC)cc3)c4ccc(CCCC)cc4)c(c7cc(CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)s7)sc8c9N(c%10ccc(CCCC)cc%10)c%11ccc(CCCC)cc%11)sc%12%13,-5.58,-3.96,1.42,your_data,CCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2cc(-c3sc4c(N(c5ccc(CCCC)cc5)c5ccc(CCCC)cc5)c(-c5cc(CCCCCC)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)s5)sc4c3N(c3ccc(CCCC)cc3)c3ccc(CCCC)cc3)sc12,10,4.5600000000000005,1596.142999999999,11,34,29.688020000000087
CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=C(C#N)C#N)/C(=C/c6cc8c(s6)-c6cc9c(cc6C8(CC)CC)-c6sc(/C=C8\C(=O)c%10ccc(-c%11cccs%11)cc%10C8=C(C#N)C#N)cc6C9(CC)CC)C7=O)s5)cc4C2=C(C#N)C#N)sc1-3,-5.74,-3.86,1.55,your_data,CCC1(CC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CC)(CC)c1cc(/C=C2\C(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=C(C#N)C#N)/C(=C/c6cc8c(s6)-c6cc9c(cc6C8(CC)CC)-c6sc(/C=C8\C(=O)c%10ccc(-c%11cccs%11)cc%10C8=C(C#N)C#N)cc6C9(CC)CC)C7=O)s5)cc4C2=C(C#N)C#N)sc1-3,12,7.28,1736.2019999999989,12,15,27.725240000000067
CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(=C4c6cc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)ccc6-c6ccc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)cc64)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1cccs1,-5.54,-3.84,1.34,your_data,CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(=C4c6cc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)ccc6-c6ccc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)cc64)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1cccs1,8,4.0,1746.2379999999991,12,20,21.20120000000002
CCc1c(/C=C2\C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,-5.62,-3.74,1.36,your_data,CCc1c(/C=C2\C(=O)c3ccc(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C7\C(=O)c8ccc(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,8,4.1000000000000005,1028.0909999999992,10,6,15.092219999999974
CCOc1cccc(OCC)c1-c1cc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)sc1-c1sc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)cc1-c1c(OCC)cccc1OCC,-5.63,-4.0,1.34,your_data,CCOc1cccc(OCC)c1-c1cc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)sc1-c1sc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)cc1-c1c(OCC)cccc1OCC,10,4.5600000000000005,1139.2679999999996,8,15,16.580119999999972
