canonical_SMILES,homo_ev,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp,CATE,CATE_se,source_db
CCCCC(CC)Cc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CC(CC)CCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,-5.65,4.56,1534.032,12,29,26.8519200000001,-0.0298384482696489,0.00968505309399606,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCCCCCC)CCCCCCCCC)c4c3n(CC(CCCCCCC)CCCCCCCCC)c21,-5.49,4.56,1734.527,10,55,33.5048200000001,-0.0180972275561015,0.00858768397268091,your_data
CCOc1c2oc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC)c3c2c(OCC)c2oc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC)c3c12,-5.61,4.56,972.958,9,8,13.07272,0.00568970155020618,0.0244976846850687,your_data
CCc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(-c7cc8c(-c9cc(F)c(CC)s9)c9sc(-c%10ccc(-c%11sc(-c%12ccc(-c%13cc%14c(-c%15cc(F)c(CC)s%15)c%15sc(-c%16ccc(-c%17sc(-c%18cccs%18)c%18c%17C(=O)c%17c(CC)sc(CC)c%17C%18=O)s%16)cc%15c(-c%15cc(F)c(CC)s%15)c%14s%13)s%12)c%12c%11C(=O)c%11c(CC)sc(CC)c%11C%12=O)s%10)cc9c(-c9cc(F)c(CC)s9)c8s7)s6)c6c5C(=O)c5c(CC)sc(CC)c5C6=O)s4)sc3c(-c3cc(F)c(CC)s3)c3ccsc23)cc1F,-5.64,4.38,2651.73,27,29,48.3303999999998,-0.0105682450717965,0.00807984665439604,your_data
CCCCCCc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)[se]c3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)[se]c7c6n(CC(CCCC)CCCCCC)c5c4n(CC(CCCC)CCCCCC)c23)c1,-5.63,4.56,1669.899,12,34,26.3014200000001,-0.0308571769719749,0.00794426389803081,your_data
CCCCCCc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2[se]c2c4c5nsnc5c5c6[se]c7c(-c8cccc(CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCCC)CCCCCC)c5c4n(CC(CCCC)CCCCCC)c32)c1,-5.68,4.56,1669.899,12,34,26.3014200000001,-0.0308391212837751,0.00799885823178413,your_data
CCCCCCc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CCCC)CCCCCC)c5c4n(CC(CCCC)CCCCCC)c32)c1,-5.64,4.56,1576.113,12,34,28.3104200000001,-0.0262266454510077,0.0101179602718164,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(F)c(F)cc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.64,5.02,1644.198,11,42,30.2473200000001,-0.0232660568582521,0.0116497071178225,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5ccccc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.64,4.56,1608.218,11,42,29.9691200000001,-0.0223654167805108,0.011203485087372,your_data
CCCCCCCCCCC(CCCCCCCC)Cn1c2c3sc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c(CCCCCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCCCCCC)c(/C=C6\C(=O)c7cc(F)c(F)cc7C6C(C#N)C#N)sc5c4n(CC(CCCCCCCC)CCCCCCCCCC)c3c21,-5.8,4.56,1734.527,10,55,33.5048200000001,-0.0181384278050201,0.00859460895223955,your_data
CCCCCCCCCCC(CCCCCCCC)Cn1c2c3sc(C=C4C(=O)c5ccc(/C=C/c6ccc7c(c6)C(=O)/C(=C\c6sc8c(sc9c%10c%11nsnc%11c%11c%12sc%13c(CCCCCCCCC)c(C=C%14C(=O)c%15cc(F)c(F)cc%15C%14=C(C#N)C#N)sc%13c%12n(CC(CCCCCCCC)CCCCCCCCCC)c%11c%10n(CC(CCCCCCCC)CCCCCCCCCC)c89)c6CCCCCCCCC)C7C(C#N)C#N)cc5C4=C(C#N)C#N)c(CCCCCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCCCCCC)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCC)CCCCCCCCCC)c3c21,-5.67,8.2,3419.1,20,111,66.9908399999997,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2c3sc(C=C4C(=O)c5cc(C=Cc6ccc7c(c6)C(=O)C(=Cc6sc8c(sc9c%10c%11nsnc%11c%11c%12sc%13c(CCCCCCCCCCC)c(C=C%14C(=O)c%15cc(F)c(F)cc%15C%14=C(C#N)C#N)sc%13c%12n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%11c%10n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c89)c6CCCCCCCCCCC)C7=C(C#N)C#N)ccc5C4=C(C#N)C#N)c(CCCCCCCCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCCCCCCCC)c(C=C6C(=O)c7cc(C=Cc8ccc9c(c8)C(=O)C(=Cc8sc%10c(sc%11c%12c%13nsnc%13c%13c%14sc%15c(CCCCCCCCCCC)c(C=C%16C(=O)c%17cc(F)c(F)cc%17C%16=C(C#N)C#N)sc%15c%14n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c%13c%12n(C(CCCCCCCCCC)CCCCCCCCCCCC)c%10%11)c8CCCCCCCCCCC)C9=C(C#N)C#N)ccc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c3c21,-5.63,11.84,5592.60200000001,30,201,114.499160000002,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCC(CCCC)Cc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(C(CCCC)CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCc5ccc(F)cc5)c4c3n(CC(CC)CCCc3ccc(F)cc3)c21,-5.64,5.02,1628.136,12,36,28.0633200000001,-0.0272362952772722,0.00946847552236107,your_data
CCCCCCC(CCCC)Cc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(C(CCCC)CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCc5ccccc5)c4c3n(CC(CC)CCCc3ccccc3)c21,-5.64,4.56,1592.156,12,36,27.7851200000001,-0.0265924927983182,0.0101502491003715,your_data
CCCCCCC(CCCC)Cc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(C(CCCC)CCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCc5ccc(C)cc5)c4c3n(CC(CC)CCCc3cccc(C)c3)c21,-5.75,4.56,1620.21,12,36,28.4019600000001,-0.0257986821098543,0.00929128772577309,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(F)c(-c6ccc(-c7cc8nc9c(nc8c(C)c7F)c7c8sc%10c(CCCCCCCCCCC)c(C=C%11C(=O)c%12cc(Cl)c(Cl)cc%12C%11=C(C#N)C#N)sc%10c8n(-c8ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc8)c7c7c9c8sc9c(CCCCCCCCCCC)c(C=C%10C(=O)c%11cc(Cl)c(Cl)cc%11C%10=C(C#N)C#N)sc9c8n7-c7ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc7)s6)cc5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc5)c4c3n(-c3ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc3)c21,-5.72,9.58,4343.666,27,130,88.0789600000007,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5cc(-c6ccc(-c7cc(F)c8nc9c(nc8c7)c7c8sc%10c(CCCCCCCCCCC)c(C=C%11C(=O)c%12cc(Cl)c(Cl)cc%12C%11=C(C#N)C#N)sc%10c8n(-c8ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc8)c7c7c9c8sc9c(CCCCCCCCCCC)c(C=C%10C(=O)c%11cc(Cl)c(Cl)cc%11C%10=C(C#N)C#N)sc9c8n7-c7ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc7)s6)cc(F)c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc5)c4c3n(-c3ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc3)c21,-5.52,9.58,4329.639,27,130,87.7705400000007,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nc5ccc(-c6csc(-c7ccc8nc9c(nc8c7F)c7c8sc%10c(CCCCCCCCCCC)c(C=C%11C(=O)c%12cc(Cl)c(Cl)cc%12C%11=C(C#N)C#N)sc%10c8n(-c8ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc8)c7c7c9c8sc9c(CCCCCCCCCCC)c(C=C%10C(=O)c%11cc(Cl)c(Cl)cc%11C%10=C(C#N)C#N)sc9c8n7-c7ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc7)c6)c(F)c5nc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(-c5ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc5)c4c3n(-c3ccc(CC(CCCCCCCCCC)CCCCCCCCCC)cc3)c21,-5.66,9.58,4329.639,27,130,87.7705400000007,-0.00894855712347242,0.00698186593976622,your_data
CCSc1cc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1cc3c(cc1C2(c1ccc(CC)cc1)c1ccc(CC)cc1)-c1sc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)cc1C3(c1ccc(CC)cc1)c1ccc(CC)cc1,-5.75,4.56,1305.582,10,13,20.34362,-0.0305549100204961,0.0104923833560762,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.66,4.56,1564.187,10,42,28.8774200000001,-0.0259661240296682,0.013694816370884,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8ccccc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.69,3.64,1492.227,10,42,28.3210200000001,-0.0220612088740929,0.00825555389289563,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CC)CCCC)c21,-5.68,4.56,1564.187,10,42,28.8774200000001,-0.0259661240296682,0.013694816370884,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(C)C)c21,-5.71,4.56,1564.187,10,42,28.8774200000001,-0.0259661240296682,0.013694816370884,your_data
CCc1cc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)[se]2)sc1-c1sc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)[se]2)cc1CC,-5.52,4.56,960.754,6,7,10.76712,0.0106373308823751,0.0231181352052843,your_data
CCCCCCC(CCCC)COc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(SCC(CCCC)CCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.54,4.56,1642.323,10,45,29.7015200000001,-0.0254908622478391,0.0103210242779418,your_data
CCCCCCC(CCCC)COc1c(C=C2C(=O)c3ccc(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(SCC(CCCC)CCCCCC)c(/C=C7\C(=O)c8ccc(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.62,4.1,1606.343,10,45,29.4233200000001,-0.0252877522661414,0.00973285715737732,your_data
CCCCCCC(CCCC)COc1c(C=C2C(=O)c3c(ccc(Br)c3F)C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(SCC(CCCC)CCCCCC)c(/C=C7\C(=O)c8c(ccc(Br)c8F)C7C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,-5.62,4.56,1764.135,10,45,30.9483200000001,-0.0226748283646111,0.0100448972434665,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(C)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2C(CC)CCCC)C3CC(CC)CCCC,-5.59,4.56,1433.931,9,33,25.3530200000001,-0.0260042253576478,0.00963669970219993,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(C)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2C(CC)CC)C3CC(CC)CC,-5.65,4.56,1377.823,9,29,23.7926200000001,-0.026465118720483,0.0108443806169935,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(CC(CC)CCCC)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2C(CC)CC)C3CC(CC)CC,-5.65,4.56,1476.012,9,35,26.4720200000001,-0.0232157830159979,0.0107125201450496,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8c(csc8Cl)C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.65,4.33,1456.465,10,34,26.1933200000001,-0.0216565108056756,0.00809666753391962,your_data
CCCCCCCCc1c(C=C2C(=O)C3C(=CSC3Cl)C2=C(C#N)C#N)sc2c1SC1c3c(c4c(c5nsnc35)c3sc5c(CCCCCCCC)c(C=C6C(=O)C7=C(Cl)SCC7C6=C(C#N)C#N)sc5c3n4CC(CC)CCCC)N(CC(CC)CCCC)C21,-5.65,4.1,1382.845,6,28,22.32872,-0.0250586920769377,0.00867324587355964,your_data
CCCCCCCCC/C=C/c1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(C=C7C(=O)c8cc(-c9cc%10c(s9)c9cc(-c%11ccc%12c(c%11)C(=O)C(=Cc%11sc%13c(sc%14c%15c%16nsnc%16c%16c%17sc%18c(CCCCCCCCCCC)c(C=C%19C(=O)c%20cc(F)c(F)cc%20C%19=C(C#N)C#N)sc%18c%17n(CC(CCCCCC)CCCCCCCC)c%16c%15n(CC(CCCCCC)CCCCCCCC)c%13%14)c%11CCCCCCCCCCC)C%12=C(C#N)C#N)sc9c9cc(-c%11ccc%12c(c%11)C(=C(C#N)C#N)C(=Cc%11sc%13c(sc%14c%15c%16nsnc%16c%16c%17sc%18c(CCCCCCCCCCC)c(C=C%19C(=O)c%20cc(F)c(F)cc%20C%19=C(C#N)C#N)sc%18c%17n(CC(CCCCC)CCCCCCCC)c%16c%15n(CC(CCCCCC)CCCCCCCC)c%13%14)c%11CCCCCCCCCCC)C%12=O)sc%109)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.67,12.3,5159.58600000001,34,152,100.512560000001,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCC/C=C/c1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCC)c(C=C7C(=O)c8cc(-c9cc%10c(s9)c9cc(-c%11ccc%12c(c%11)C(=O)C(=Cc%11sc%13c(sc%14c%15c%16nsnc%16c%16c%17sc%18c(CCCCCCCCC)c(C=C%19C(=O)c%20cc(F)c(F)cc%20C%19=C(C#N)C#N)sc%18c%17n(CC(CCCCCC)CCCCCC)c%16c%15n(CC(CCCCCC)CCCCCC)c%13%14)c%11CCCCCCCCC)C%12=C(C#N)C#N)sc9c9cc(-c%11ccc%12c(c%11)C(=C(C#N)C#N)C(=Cc%11sc%13c(sc%14c%15c%16nsnc%16c%16c%17sc%18c(CCCCCCCCC)c(C=C%19C(=O)c%20cc(F)c(F)cc%20C%19=C(C#N)C#N)sc%18c%17n(CC(CCCCC)CCCCCC)c%16c%15n(CC(CCCCCC)CCCCCC)c%13%14)c%11CCCCCCCCC)C%12=O)sc%109)ccc8C7=C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCC)c4c3n(CC(CCCCCC)CCCCCC)c21,-5.66,12.3,4822.93800000001,34,128,91.1501600000009,-0.00894855712347242,0.00698186593976622,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,-5.71,4.56,1453.987,10,35,25.7028200000001,-0.0220603421089494,0.00996493850169466,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCC)CCCCC)c4c3n(CC(CCC)CCCCC)c21,-5.63,4.56,1510.095,10,39,27.2632200000001,-0.0235449764623598,0.0103041399797935,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCCCC)CCCCCCC)c4c3n(CC(CCCCC)CCCCCCC)c21,-5.71,4.56,1622.311,10,47,30.3840200000001,-0.0229906792281252,0.0102238324244616,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCCCCC)CCCCCCCC)c4c3n(CC(CCCCCC)CCCCCCCC)c21,-5.73,4.56,1678.419,10,51,31.9444200000001,-0.0219186969509427,0.0108847610742458,your_data
CCCCCCCCCCCc1c2sc3c1sc1c4c5nsnc5c5c6sc7c(CCCCCCCCCCC)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(C(CCCCCCC)CCCCCCCCC)c5c4n(c31)CC(CCCCCCCCC)CCCCCC[F+]c1cc3c(cc1F)C(=C(C#N)C#N)C(C2)C3=O,-5.65,4.56,1705.465,10,44,31.9779200000001,-0.0250239459432934,0.0115232029714709,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7C(C#N)C#N)sc6c5n(CC(CCCCCCCC)CCCCCCCCCC)c4c3n(CC(CCCCCCCC)CCCCCCCCCC)c21,-5.63,4.56,1790.635,10,59,35.0652200000001,-0.0137036695876896,0.00749669367534397,your_data
CCCCC(CC)CC1c2c(sc3c(CCCCCCCCCCC4CCCCC4)c(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc23)-c2c1c1c(c3nsnc23)c2sc3c(CCCCCCCCCCCC4CCCCC4)c(C=C4C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc3c2n1CC(CC)CCCC,-5.79,4.56,1667.068,9,37,31.7192200000001,-0.0259974261523783,0.00900736364098311,your_data
CCCCC(CC)CC1c2c(sc3c(CCCCCCCCCCC4CCCCC4)c(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)-c2c1c1c(c3nsnc23)c2sc3c(CCCCCCCCCCCC4CCCCC4)c(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3c2n1CC(CC)CCCC,-5.74,4.56,1601.248,9,37,29.6620200000001,-0.0265183519165955,0.0134061570910932,your_data
CCCCCCC(CCCC)CSc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(SCC(CCCC)CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,-5.74,4.56,1696.355,12,38,30.6818200000001,-0.0236439589175779,0.00574546030681877,your_data
CCCCCCC(CCCC)COc1cccc(-c2c(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc3c2sc2c4c5nsnc5c5c6sc7c(-c8cccc(OCC(CCCC)CCCCCC)c8)c(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)sc7c6n(CC(CC)CCCC)c5c4n(CC(CC)CCCC)c32)c1,-5.72,4.56,1664.219,12,38,29.2552200000001,-0.0239361615826554,0.00823019884385562,your_data
CCCCCCCCC(CCCCCC)Cn1c2c3sc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c(CCCCC)c3sc2c2c3nsnc3c3c4sc5c(CCCCC)c(C=C6C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c4n(CC(CCCCCC)CCCCCCCC)c3c21,-5.72,4.56,1508.079,10,38,27.3170200000001,-0.0222504041845636,0.00970548491879215,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(C)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2CC(CC)CCCC)C3CC(CC)CCCC,-5.65,4.56,1447.958,9,34,25.4281200000001,-0.0256114717631891,0.0100269713502197,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(CC(CC)CCCC)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2CC(CC)CCCC)C3CC(CC)CCCC,-5.66,4.56,1546.147,9,40,28.1075200000001,-0.0293595659451769,0.010064655163653,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(CCCCCC)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2CC(CC)CCCC)C3CC(CC)CCCC,-5.82,4.56,1518.093,9,39,27.4714200000001,-0.0274176933355756,0.0112017591696036,your_data
CCCCCCCCCCCc1c(C=C2C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c3c(sc12)-c1c(c2c(c4nn(CC(C)CC)nc14)c1sc4c(CCCCCCCCCCC)c(C=C5C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)sc4c1n2CC(CC)CCCC)C3CC(CC)CCCC,-5.8,4.56,1504.066,9,37,26.9372200000001,-0.0247880961493611,0.0105967122068199,your_data
CCCCCCC(CCCC)Cn1c2c3sc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3sc2c2c3cscc3c3c4sc5cc(C=C6C(=O)c7cc(C)c(F)cc7C6=C(C#N)C#N)sc5c4n(CC(CC)CCCC)c3c21,-5.68,4.33,1193.546,10,18,20.54974,-0.0278228639529811,0.00757614643551805,your_data
